l,n,1.429,0.117
l,o,5.381,9.316
l,p,3.116,0.291
l,q,0,0
l,r,1.393,0.145
l,s,1.613,1.903
l,t,3.014,1.157
l,u,6.383,1.818
l,v,0,0.463
l,w,0.463,0.357
l,x,0.002,0
l,y,0.067,8.587
l,z,0.043,0.004
l, ,16.098,14.84

m,a,8.144,16.406
m,b,0.08,2.073
m,c,0,0
m,d,0.273,0.003
m,e,10.053,24.581
m,f,0.006,0.17
m,g,0.135,0
m,h,0.32,0
m,i,12.657,7.832
m,j,0,0
m,k,0.035,0
m,l,1.196,0.215
m,m,2.007,2.007
m,n,0.244,0.394
m,o,16.247,11.755
m,p,0.149,4.429
m,q,0,0
m,r,3.9,1.941
m,s,1.891,2.851
m,t,0.265,0.019
m,u,3.062,3.43
m,v,0,0.008
m,w,0.003,0.003
m,x,0.032,0
m,y,0.283,4.048
m,z,0,0
m, ,39.027,17.844

n,a,23.483,2.272
n,b,0.003,0.049
n,c,0.001,3.577
n,d,0.296,17.543
n,e,13.802,8.94
n,f,0,0.489
n,g,0.555,14.548
n,h,0.06,0.093
n,i,28.599,2.742
n,j,0,0.052
n,k,1.132,1.012
n,l,0.07,0.859
n,m,0.141,0.087
n,n,0.793,0.793
n,o,14.707,6.679
n,p,0.005,0.039
n,q,0,0.106
n,r,1.992,0.079
n,s,0.266,3.478
n,t,0.146,7.914
n,u,4.882,0.39
n,v,0,0.343
n,w,1.524,0.154
n,x,0,0.056
n,y,0.017,1.142
n,z,0,0.013
n, ,7.537,26.564

o,a,0.048,1.475
o,b,2.737,0.742
o,c,5.286,1.14
o,d,2.985,1.908
o,e,0.363,0.486
o,f,4.708,10.162
o,g,1.811,0.443
o,h,6.337,0.226
o,i,3.219,1.124
o,j,0.394,0.038
o,k,0.031,1.521
o,l,5.23,3.021
o,m,3.924,5.423
o,n,6.242,13.744
o,o,4.259,4.259
o,p,3.205,1.666
o,q,0,0.016
o,r,6.689,11.296
o,s,4.91,2.949
o,t,11.341,4.587
o,u,0.284,12.936
o,v,0.656,1.435
o,w,2.697,5.648
o,x,0.01,0.058
o,y,2.986,0.424
o,z,0.073,0.046
o, ,19.587,13.241

p,a,8.98,11.15
p,b,0,0.038
p,c,0,0.004
p,d,0.019,0.004
p,e,6.543,19.684
p,f,0,0.019
p,g,0,0
p,h,0.057,1.584
p,i,5.008,6.592
p,j,0,0
p,k,0.004,0.057
p,l,0.7,7.491
p,m,6.331,0.212
p,n,0.155,0.019
p,o,7.132,13.724
p,p,5.36,5.36
p,q,0,0
p,r,2.828,12.11
p,s,9.717,2.54
p,t,0.031,4.479
p,u,8.844,3.719
p,v,0,0
p,w,0.004,0.148
p,x,1.251,0
p,y,0.197,0.583
p,z,0,0
p, ,36.842,10.492

q,a,0.319,0
q,b,0,0
q,c,4.823,0
q,d,0,0
q,e,30.028,0
q,f,0,0
q,g,0,0
q,h,0.364,0
q,i,1.82,0
q,j,0,0
q,k,0,0
q,l,0,0
q,m,0,0
q,n,5.096,0
q,o,0.819,0
q,p,0,0
q,q,0,0
q,r,3.959,0
q,s,6.006,0
q,t,0,0
q,u,0,99.955
q,v,0,0
q,w,0,0
q,x,0.137,0
q,y,0,0
q,z,0,0
q, ,46.634,0.046

r,a,14.371,6.074
r,b,1.829,0.597
r,c,2.351,1
r,d,1.549,3.08
r,e,28.528,22.54
r,f,2.894,0.319
r,g,2.102,1.055
r,h,1.419,0.214
r,i,4.461,7.737
r,j,0,0
r,k,0.018,1.176
r,l,0.106,1.017
r,m,0.842,1.692
r,n,0.096,2.42
r,o,14.682,8.694
r,p,3.676,0.858
r,q,0,0.1
r,r,2.136,2.136
r,s,0.01,4.653
r,t,4.225,4.168
r,u,6.559,1.689
r,v,0.056,0.667
r,w,0.39,0.269
r,x,0,0.003
r,y,0.045,3.516
r,z,0,0.002
r, ,7.666,24.338

s,a,11.779,3.894
s,b,0.446,0.129
s,c,0.05,1.207
s,d,1.828,0.031
s,e,12.501,10.732
s,f,0.049,0.086
s,g,0.797,0.03
s,h,0.143,5.235
s,i,13.949,4.631
s,j,0,0.003
s,k,0.746,0.762
s,l,1.211,1.027
s,m,1.079,0.716
s,n,3.686,0.282
s,o,3.344,5.568
s,p,0.673,2.573
s,q,0,0.133
s,r,4.06,0.009
s,s,4.506,4.506
s,t,2.726,12.952
s,u,4.872,2.953
s,v,0,0
s,w,0.503,0.722
s,x,0,0
s,y,0.928,0.317
s,z,0,0
s, ,30.136,41.516

t,a,11.719,3.485
t,b,0.139,0.008
t,c,1.573,0.405
t,d,0.02,0.003
t,e,3.591,8.095
t,f,0.97,0.065
t,g,0.128,0.003
t,h,2.101,34.994
t,i,9.595,5.614
t,j,0,0
t,k,0,0
t,l,0.53,1.379
t,m,0.006,0.072
t,n,6.027,0.111
t,o,3.738,9.242
t,p,0.853,0.006
t,q,0,0
t,r,2.613,2.649
t,s,9.308,1.959
t,t,1.813,1.813
t,u,4.389,1.777
t,v,0,0
t,w,0.007,0.717
t,x,0.239,0
t,y,0.12,1.158
t,z,0,0.005
t, ,40.535,26.451

u,a,2.356,1.889
u,b,8.591,2.436
u,c,3.157,4.994
u,d,1.398,1.922
u,e,0.819,3.982
u,f,2.754,0.536
u,g,1.653,5.017
u,h,2.914,0
u,i,0.137,2.488
u,j,1.01,0
u,k,0.097,0.13
u,l,2.726,9.572
u,m,3.058,2.73
u,n,0.972,12.186
u,o,34.557,0.757
u,p,2.32,5.517
u,q,5.18,0
u,r,3.471,13.481
u,s,6.955,11.477
u,t,5.823,14.386
u,u,0.003,0.003
u,v,0.059,0.088
u,w,0.059,0.003
u,x,0.043,0.048
u,y,0,0.034
u,z,0.017,0.064
u, ,9.883,6.274

v,a,21.968,7.565
v,b,0.104,0
v,c,0,0
v,d,1.155,0
v,e,22.486,69.529
v,f,0,0
v,g,0,0
v,h,0,0
v,i,14.87,15.921
v,j,0,0
v,k,0,0
v,l,2.177,0
v,m,0.023,0
v,n,2.687,0
v,o,12.035,5.5
v,p,0,0
v,q,0,0
v,r,4.301,0.356
v,s,0,0
v,t,0,0
v,u,0.274,0.186
v,v,0,0
v,w,0,0
v,x,0.082,0
v,y,0.8,0.659
v,z,0,0
v, ,17.046,0.289

w,a,3.369,19.167
w,b,0.003,0.045
w,c,0,0.003
w,d,0.172,0.34
w,e,3.627,12.664
w,f,0.006,0.113
w,g,0.043,0.009
w,h,0.158,22.39
w,i,0.003,16.891
w,j,0,0
w,k,0.071,0.088
w,l,0.638,0.826
w,m,0.003,0.003
w,n,0.458,4.528
w,o,17.963,8.578
w,p,0.11,0.003
w,q,0,0
w,r,0.657,0.955
w,s,2.024,1.409
w,t,2.796,0.026
w,u,0.003,0.071
w,v,0,0
w,w,0,0
w,x,0,0
w,y,0.11,0.11
w,z,0,0
w, ,67.796,11.791

x,a,3.874,8.979
x,b,0,0
x,c,0,14.496
x,d,0,0
x,e,72.888,11.855
x,f,0,0.059
x,g,0,0
x,h,0,2.348
x,i,11.209,10.094
x,j,0,0
x,k,0,0
x,l,0,0.059
x,m,0,0.705
x,n,3.463,0
x,o,3.815,0.646
x,p,0,19.425
x,q,0,0.177
x,r,0.118,0
x,s,0,0
x,t,0,19.425
x,u,1.174,1.057
x,v,0,0.646
x,w,0,0
x,x,0.705,0.705
x,y,0,0.47
x,z,0,0
x, ,2.759,8.862

y,a,12.8,1.237
y,b,6.838,0.239
y,c,0.788,0.025
y,d,2.376,0.32
y,e,8.064,8.24
y,f,0.162,0.046
y,g,0.292,0.011
y,h,1.719,0.064
y,i,0,1.624
y,j,0,0
y,k,0.51,0
y,l,19.192,0.148
y,m,5.38,0.376
y,n,4.248,0.06
y,o,1.687,11.887
y,p,0.542,0.183
y,q,0,0
y,r,10.77,0.138
y,s,1.111,3.258
y,t,5.654,0.584
y,u,0.05,0
y,v,0.313,0.38
y,w,0.138,0.138
y,x,0.029,0
y,y,0,0
y,z,0.106,0
y, ,17.245,71.052

z,a,27.005,6.84
z,b,0,0.354
z,c,0.826,0
z,d,0,0
z,e,8.727,51.534
z,f,0,0
z,g,0,0
z,h,0,0.118
z,i,40.802,15.567
z,j,0,0
z,k,0,0
z,l,0.236,3.184
z,m,0,0
z,n,1.534,0
z,o,6.015,9.67
z,p,0,0
z,q,0,0
z,r,0.118,0
z,s,0,0
z,t,0.708,0
z,u,3.184,0.826
z,v,0,0
z,w,0,0
z,x,0,0
z,y,0,3.538
z,z,6.604,6.604
z, ,4.246,1.769

 ,a,2.002,9.143
 ,b,0.222,3.975
 ,c,0.132,3.14
 ,d,9.465,2.478
 ,e,16.029,1.453
 ,f,3.065,3.073
 ,g,3.072,1.345
 ,h,2.33,5.945
 ,i,0.992,5.606
 ,j,0.001,0.31
 ,k,0.953,0.425
 ,l,2.201,2.388
 ,m,1.574,3.442
 ,n,6.559,1.861
 ,o,3.498,5.175
 ,p,0.648,2.273
 ,q,0.001,0.239
 ,r,4.947,1.559
 ,s,9.672,7.021
 ,t,8.575,13.141
 ,u,0.621,0.978
 ,v,0.01,0.537
 ,w,0.98,5.632
 ,x,0.036,0.011
 ,y,4.715,1.145
 ,z,0.004,0.009
 , ,17.709,17.709

